"","submission_date","state","variable","Value","year","month","day"
"8860",2020-03-29,"ME","tot_death",3,2020,"3",29
"8861",2020-03-30,"ME","tot_death",5,2020,"3",30
"8862",2020-03-31,"ME","tot_death",5,2020,"3",31
"8863",2020-04-01,"ME","tot_death",7,2020,"4",1
"8864",2020-04-02,"ME","tot_death",7,2020,"4",2
"8865",2020-04-03,"ME","tot_death",9,2020,"4",3
"8866",2020-04-04,"ME","tot_death",10,2020,"4",4
"8867",2020-04-05,"ME","tot_death",10,2020,"4",5
"8868",2020-04-06,"ME","tot_death",10,2020,"4",6
"8869",2020-04-07,"ME","tot_death",12,2020,"4",7
"8870",2020-04-08,"ME","tot_death",14,2020,"4",8
"8871",2020-04-09,"ME","tot_death",16,2020,"4",9
"8872",2020-04-10,"ME","tot_death",17,2020,"4",10
"8873",2020-04-11,"ME","tot_death",19,2020,"4",11
"8874",2020-04-12,"ME","tot_death",19,2020,"4",12
"8875",2020-04-13,"ME","tot_death",19,2020,"4",13
"8876",2020-04-14,"ME","tot_death",20,2020,"4",14
"8877",2020-04-15,"ME","tot_death",24,2020,"4",15
"8878",2020-04-16,"ME","tot_death",27,2020,"4",16
"8879",2020-04-17,"ME","tot_death",29,2020,"4",17
"8880",2020-04-18,"ME","tot_death",32,2020,"4",18
"8881",2020-04-19,"ME","tot_death",34,2020,"4",19
"8882",2020-04-20,"ME","tot_death",35,2020,"4",20
"8883",2020-04-21,"ME","tot_death",36,2020,"4",21
"8884",2020-04-22,"ME","tot_death",39,2020,"4",22
"8885",2020-04-23,"ME","tot_death",44,2020,"4",23
"8886",2020-04-24,"ME","tot_death",47,2020,"4",24
"8887",2020-04-25,"ME","tot_death",50,2020,"4",25
"8888",2020-04-26,"ME","tot_death",50,2020,"4",26
"8889",2020-04-27,"ME","tot_death",51,2020,"4",27
"8890",2020-04-28,"ME","tot_death",51,2020,"4",28
"8891",2020-04-29,"ME","tot_death",53,2020,"4",29
"8892",2020-04-30,"ME","tot_death",55,2020,"4",30
"8893",2020-05-01,"ME","tot_death",55,2020,"5",1
"8894",2020-05-02,"ME","tot_death",56,2020,"5",2
"8895",2020-05-03,"ME","tot_death",57,2020,"5",3
"8896",2020-05-04,"ME","tot_death",61,2020,"5",4
"8897",2020-05-05,"ME","tot_death",62,2020,"5",5
"8898",2020-05-06,"ME","tot_death",62,2020,"5",6
"8899",2020-05-07,"ME","tot_death",62,2020,"5",7
"8900",2020-05-08,"ME","tot_death",63,2020,"5",8
"8901",2020-05-09,"ME","tot_death",64,2020,"5",9
"8902",2020-05-10,"ME","tot_death",64,2020,"5",10
"8903",2020-05-11,"ME","tot_death",65,2020,"5",11
"8904",2020-05-12,"ME","tot_death",66,2020,"5",12
"8905",2020-05-13,"ME","tot_death",66,2020,"5",13
"8906",2020-05-14,"ME","tot_death",69,2020,"5",14
"8907",2020-05-15,"ME","tot_death",70,2020,"5",15
"8908",2020-05-16,"ME","tot_death",70,2020,"5",16
"8909",2020-05-17,"ME","tot_death",71,2020,"5",17
"8910",2020-05-18,"ME","tot_death",73,2020,"5",18
"8911",2020-05-19,"ME","tot_death",73,2020,"5",19
"8912",2020-05-20,"ME","tot_death",73,2020,"5",20
"8913",2020-05-21,"ME","tot_death",75,2020,"5",21
"8914",2020-05-22,"ME","tot_death",75,2020,"5",22
"8915",2020-05-23,"ME","tot_death",77,2020,"5",23
"8916",2020-05-24,"ME","tot_death",78,2020,"5",24
"8917",2020-05-25,"ME","tot_death",79,2020,"5",25
"8918",2020-05-26,"ME","tot_death",79,2020,"5",26
"8919",2020-05-27,"ME","tot_death",84,2020,"5",27
"8920",2020-05-28,"ME","tot_death",85,2020,"5",28
"8921",2020-05-29,"ME","tot_death",89,2020,"5",29
"8922",2020-05-30,"ME","tot_death",89,2020,"5",30
"8923",2020-05-31,"ME","tot_death",89,2020,"5",31
"8924",2020-06-01,"ME","tot_death",94,2020,"6",1
"8925",2020-06-02,"ME","tot_death",95,2020,"6",2
"8926",2020-06-03,"ME","tot_death",95,2020,"6",3
"8927",2020-06-04,"ME","tot_death",95,2020,"6",4
"8928",2020-06-05,"ME","tot_death",98,2020,"6",5
"8929",2020-06-06,"ME","tot_death",99,2020,"6",6
"8930",2020-06-07,"ME","tot_death",99,2020,"6",7
"8931",2020-06-08,"ME","tot_death",99,2020,"6",8
"8932",2020-06-09,"ME","tot_death",100,2020,"6",9
"8933",2020-06-10,"ME","tot_death",100,2020,"6",10
"8934",2020-06-11,"ME","tot_death",100,2020,"6",11
"8935",2020-06-12,"ME","tot_death",100,2020,"6",12
"8936",2020-06-13,"ME","tot_death",100,2020,"6",13
"8937",2020-06-14,"ME","tot_death",101,2020,"6",14
"8938",2020-06-15,"ME","tot_death",101,2020,"6",15
"8939",2020-06-16,"ME","tot_death",101,2020,"6",16
"8940",2020-06-17,"ME","tot_death",102,2020,"6",17
"8941",2020-06-18,"ME","tot_death",102,2020,"6",18
"8942",2020-06-19,"ME","tot_death",102,2020,"6",19
"8943",2020-06-20,"ME","tot_death",102,2020,"6",20
"8944",2020-06-21,"ME","tot_death",102,2020,"6",21
"8945",2020-06-22,"ME","tot_death",102,2020,"6",22
"8946",2020-06-23,"ME","tot_death",102,2020,"6",23
"8947",2020-06-24,"ME","tot_death",103,2020,"6",24
"8948",2020-06-25,"ME","tot_death",103,2020,"6",25
"8949",2020-06-26,"ME","tot_death",103,2020,"6",26
"8950",2020-06-27,"ME","tot_death",104,2020,"6",27
"8951",2020-06-28,"ME","tot_death",105,2020,"6",28
"8952",2020-06-29,"ME","tot_death",105,2020,"6",29
"8953",2020-06-30,"ME","tot_death",105,2020,"6",30
"8954",2020-07-01,"ME","tot_death",105,2020,"7",1
"8955",2020-07-02,"ME","tot_death",105,2020,"7",2
"8956",2020-07-03,"ME","tot_death",107,2020,"7",3
"8957",2020-07-04,"ME","tot_death",107,2020,"7",4
"8958",2020-07-05,"ME","tot_death",109,2020,"7",5
"8959",2020-07-06,"ME","tot_death",110,2020,"7",6
"8960",2020-07-07,"ME","tot_death",110,2020,"7",7
"8961",2020-07-08,"ME","tot_death",111,2020,"7",8
"8962",2020-07-09,"ME","tot_death",111,2020,"7",9
"8963",2020-07-10,"ME","tot_death",111,2020,"7",10
"8964",2020-07-11,"ME","tot_death",114,2020,"7",11
"8965",2020-07-12,"ME","tot_death",114,2020,"7",12
"8966",2020-07-13,"ME","tot_death",114,2020,"7",13
"8967",2020-07-14,"ME","tot_death",114,2020,"7",14
"8968",2020-07-15,"ME","tot_death",114,2020,"7",15
"8969",2020-07-16,"ME","tot_death",115,2020,"7",16
"8970",2020-07-17,"ME","tot_death",117,2020,"7",17
"8971",2020-07-18,"ME","tot_death",117,2020,"7",18
"8972",2020-07-19,"ME","tot_death",117,2020,"7",19
"8973",2020-07-20,"ME","tot_death",118,2020,"7",20
"8974",2020-07-21,"ME","tot_death",118,2020,"7",21
"8975",2020-07-22,"ME","tot_death",118,2020,"7",22
"8976",2020-07-23,"ME","tot_death",118,2020,"7",23
"8977",2020-07-24,"ME","tot_death",118,2020,"7",24
"8978",2020-07-25,"ME","tot_death",119,2020,"7",25
"8979",2020-07-26,"ME","tot_death",119,2020,"7",26
"8980",2020-07-27,"ME","tot_death",121,2020,"7",27
"8981",2020-07-28,"ME","tot_death",121,2020,"7",28
"8982",2020-07-29,"ME","tot_death",121,2020,"7",29
"8983",2020-07-30,"ME","tot_death",123,2020,"7",30
"8984",2020-07-31,"ME","tot_death",123,2020,"7",31
"8985",2020-08-01,"ME","tot_death",123,2020,"8",1
"8986",2020-08-02,"ME","tot_death",123,2020,"8",2
"8987",2020-08-03,"ME","tot_death",123,2020,"8",3
"8988",2020-08-04,"ME","tot_death",124,2020,"8",4
"8989",2020-08-05,"ME","tot_death",124,2020,"8",5
"8990",2020-08-06,"ME","tot_death",124,2020,"8",6
"8991",2020-08-07,"ME","tot_death",125,2020,"8",7
"8992",2020-08-08,"ME","tot_death",125,2020,"8",8
"8993",2020-08-09,"ME","tot_death",125,2020,"8",9
"8994",2020-08-10,"ME","tot_death",126,2020,"8",10
"8995",2020-08-11,"ME","tot_death",126,2020,"8",11
"8996",2020-08-12,"ME","tot_death",126,2020,"8",12
"8997",2020-08-13,"ME","tot_death",126,2020,"8",13
"8998",2020-08-14,"ME","tot_death",127,2020,"8",14
"8999",2020-08-15,"ME","tot_death",127,2020,"8",15
"9000",2020-08-16,"ME","tot_death",127,2020,"8",16
"9001",2020-08-17,"ME","tot_death",127,2020,"8",17
"9002",2020-08-18,"ME","tot_death",127,2020,"8",18
"9003",2020-08-19,"ME","tot_death",128,2020,"8",19
"9004",2020-08-20,"ME","tot_death",129,2020,"8",20
"9005",2020-08-21,"ME","tot_death",130,2020,"8",21
"9006",2020-08-22,"ME","tot_death",131,2020,"8",22
"9007",2020-08-23,"ME","tot_death",131,2020,"8",23
"9008",2020-08-24,"ME","tot_death",131,2020,"8",24
"9009",2020-08-25,"ME","tot_death",132,2020,"8",25
"9010",2020-08-26,"ME","tot_death",132,2020,"8",26
"9011",2020-08-27,"ME","tot_death",132,2020,"8",27
"9012",2020-08-28,"ME","tot_death",132,2020,"8",28
"9013",2020-08-29,"ME","tot_death",132,2020,"8",29
"9014",2020-08-30,"ME","tot_death",132,2020,"8",30
"9015",2020-08-31,"ME","tot_death",132,2020,"8",31
"9016",2020-09-01,"ME","tot_death",132,2020,"9",1
"9017",2020-09-02,"ME","tot_death",133,2020,"9",2
"9018",2020-09-03,"ME","tot_death",134,2020,"9",3
"9019",2020-09-04,"ME","tot_death",134,2020,"9",4
"9020",2020-09-05,"ME","tot_death",134,2020,"9",5
"9021",2020-09-06,"ME","tot_death",134,2020,"9",6
"9022",2020-09-07,"ME","tot_death",134,2020,"9",7
"9023",2020-09-08,"ME","tot_death",134,2020,"9",8
"9024",2020-09-09,"ME","tot_death",134,2020,"9",9
"9025",2020-09-10,"ME","tot_death",134,2020,"9",10
"9026",2020-09-11,"ME","tot_death",135,2020,"9",11
"9027",2020-09-12,"ME","tot_death",136,2020,"9",12
"9028",2020-09-13,"ME","tot_death",136,2020,"9",13
"9029",2020-09-14,"ME","tot_death",137,2020,"9",14
"9030",2020-09-15,"ME","tot_death",138,2020,"9",15
"9031",2020-09-16,"ME","tot_death",138,2020,"9",16
"9032",2020-09-17,"ME","tot_death",138,2020,"9",17
"9033",2020-09-18,"ME","tot_death",139,2020,"9",18
"9034",2020-09-19,"ME","tot_death",140,2020,"9",19
"9035",2020-09-20,"ME","tot_death",140,2020,"9",20
"9036",2020-09-21,"ME","tot_death",140,2020,"9",21
"9037",2020-09-22,"ME","tot_death",140,2020,"9",22
"9038",2020-09-23,"ME","tot_death",140,2020,"9",23
"9039",2020-09-24,"ME","tot_death",140,2020,"9",24
"9040",2020-09-25,"ME","tot_death",140,2020,"9",25
"9041",2020-09-26,"ME","tot_death",140,2020,"9",26
"9042",2020-09-27,"ME","tot_death",140,2020,"9",27
"9043",2020-09-28,"ME","tot_death",140,2020,"9",28
"9044",2020-09-29,"ME","tot_death",141,2020,"9",29
"9045",2020-09-30,"ME","tot_death",142,2020,"9",30
"9046",2020-10-01,"ME","tot_death",142,2020,"10",1
"9047",2020-10-02,"ME","tot_death",142,2020,"10",2
"9048",2020-10-03,"ME","tot_death",142,2020,"10",3
"9049",2020-10-04,"ME","tot_death",142,2020,"10",4
"9050",2020-10-05,"ME","tot_death",142,2020,"10",5
"9051",2020-10-06,"ME","tot_death",142,2020,"10",6
"9052",2020-10-07,"ME","tot_death",142,2020,"10",7
"9053",2020-10-08,"ME","tot_death",143,2020,"10",8
"9054",2020-10-09,"ME","tot_death",143,2020,"10",9
"9055",2020-10-10,"ME","tot_death",143,2020,"10",10
"9056",2020-10-11,"ME","tot_death",143,2020,"10",11
"9057",2020-10-12,"ME","tot_death",143,2020,"10",12
"9058",2020-10-13,"ME","tot_death",143,2020,"10",13
"9059",2020-10-14,"ME","tot_death",144,2020,"10",14
"9060",2020-10-15,"ME","tot_death",145,2020,"10",15
"9061",2020-10-16,"ME","tot_death",145,2020,"10",16
"9062",2020-10-17,"ME","tot_death",146,2020,"10",17
"9063",2020-10-18,"ME","tot_death",146,2020,"10",18
"9064",2020-10-19,"ME","tot_death",146,2020,"10",19
"9065",2020-10-20,"ME","tot_death",146,2020,"10",20
"9066",2020-10-21,"ME","tot_death",146,2020,"10",21
"9067",2020-10-22,"ME","tot_death",146,2020,"10",22
"9068",2020-10-23,"ME","tot_death",146,2020,"10",23
"9069",2020-10-24,"ME","tot_death",146,2020,"10",24
"9070",2020-10-25,"ME","tot_death",146,2020,"10",25
"9071",2020-10-26,"ME","tot_death",146,2020,"10",26
"9072",2020-10-27,"ME","tot_death",146,2020,"10",27
"9073",2020-10-28,"ME","tot_death",146,2020,"10",28
"9074",2020-10-29,"ME","tot_death",146,2020,"10",29
"9075",2020-10-30,"ME","tot_death",147,2020,"10",30
"9076",2020-10-31,"ME","tot_death",147,2020,"10",31
"9077",2020-11-01,"ME","tot_death",148,2020,"11",1
"9078",2020-11-02,"ME","tot_death",148,2020,"11",2
"9079",2020-11-03,"ME","tot_death",150,2020,"11",3
"9080",2020-11-04,"ME","tot_death",150,2020,"11",4
"9081",2020-11-05,"ME","tot_death",150,2020,"11",5
"9082",2020-11-06,"ME","tot_death",151,2020,"11",6
"9083",2020-11-07,"ME","tot_death",152,2020,"11",7
"9084",2020-11-08,"ME","tot_death",152,2020,"11",8
"9085",2020-11-09,"ME","tot_death",156,2020,"11",9
"9086",2020-11-10,"ME","tot_death",158,2020,"11",10
"9087",2020-11-11,"ME","tot_death",158,2020,"11",11
"9088",2020-11-12,"ME","tot_death",162,2020,"11",12
"9089",2020-11-13,"ME","tot_death",164,2020,"11",13
"9090",2020-11-14,"ME","tot_death",165,2020,"11",14
"9091",2020-11-15,"ME","tot_death",165,2020,"11",15
"9092",2020-11-16,"ME","tot_death",166,2020,"11",16
"9093",2020-11-17,"ME","tot_death",170,2020,"11",17
"9094",2020-11-18,"ME","tot_death",171,2020,"11",18
"9095",2020-11-19,"ME","tot_death",173,2020,"11",19
"9096",2020-11-20,"ME","tot_death",174,2020,"11",20
"9097",2020-11-21,"ME","tot_death",176,2020,"11",21
"9098",2020-11-22,"ME","tot_death",177,2020,"11",22
"9099",2020-11-23,"ME","tot_death",189,2020,"11",23
"9100",2020-11-24,"ME","tot_death",190,2020,"11",24
"9101",2020-11-25,"ME","tot_death",190,2020,"11",25
"9102",2020-11-26,"ME","tot_death",190,2020,"11",26
"9103",2020-11-27,"ME","tot_death",191,2020,"11",27
"9104",2020-11-28,"ME","tot_death",191,2020,"11",28
"9105",2020-11-29,"ME","tot_death",191,2020,"11",29
"9106",2020-11-30,"ME","tot_death",214,2020,"11",30
"9107",2020-01-22,"VT","tot_death",0,2020,"1",22
"9108",2020-01-23,"VT","tot_death",0,2020,"1",23
"9109",2020-01-24,"VT","tot_death",0,2020,"1",24
"9110",2020-01-25,"VT","tot_death",0,2020,"1",25
"9111",2020-01-26,"VT","tot_death",0,2020,"1",26
"9112",2020-01-27,"VT","tot_death",0,2020,"1",27
"9113",2020-01-28,"VT","tot_death",0,2020,"1",28
"9114",2020-01-29,"VT","tot_death",0,2020,"1",29
"9115",2020-01-30,"VT","tot_death",0,2020,"1",30
"9116",2020-01-31,"VT","tot_death",0,2020,"1",31
"9117",2020-02-01,"VT","tot_death",0,2020,"2",1
"9118",2020-02-02,"VT","tot_death",0,2020,"2",2
"9119",2020-02-03,"VT","tot_death",0,2020,"2",3
"9120",2020-02-04,"VT","tot_death",0,2020,"2",4
"9121",2020-02-05,"VT","tot_death",0,2020,"2",5
"9122",2020-02-06,"VT","tot_death",0,2020,"2",6
"9123",2020-02-07,"VT","tot_death",0,2020,"2",7
"9124",2020-02-08,"VT","tot_death",0,2020,"2",8
"9125",2020-02-09,"VT","tot_death",0,2020,"2",9
"9126",2020-02-10,"VT","tot_death",0,2020,"2",10
"9127",2020-02-11,"VT","tot_death",0,2020,"2",11
"9128",2020-02-12,"VT","tot_death",0,2020,"2",12
"9129",2020-02-13,"VT","tot_death",0,2020,"2",13
"9130",2020-02-14,"VT","tot_death",0,2020,"2",14
"9131",2020-02-15,"VT","tot_death",0,2020,"2",15
"9132",2020-02-16,"VT","tot_death",0,2020,"2",16
"9133",2020-02-17,"VT","tot_death",0,2020,"2",17
"9134",2020-02-18,"VT","tot_death",0,2020,"2",18
"9135",2020-02-19,"VT","tot_death",0,2020,"2",19
"9136",2020-02-20,"VT","tot_death",0,2020,"2",20
"9137",2020-02-21,"VT","tot_death",0,2020,"2",21
"9138",2020-02-22,"VT","tot_death",0,2020,"2",22
"9139",2020-02-23,"VT","tot_death",0,2020,"2",23
"9140",2020-02-24,"VT","tot_death",0,2020,"2",24
"9141",2020-02-25,"VT","tot_death",0,2020,"2",25
"9142",2020-02-26,"VT","tot_death",0,2020,"2",26
"9143",2020-02-27,"VT","tot_death",0,2020,"2",27
"9144",2020-02-28,"VT","tot_death",0,2020,"2",28
"9145",2020-02-29,"VT","tot_death",0,2020,"2",29
"9146",2020-03-01,"VT","tot_death",0,2020,"3",1
"9147",2020-03-02,"VT","tot_death",0,2020,"3",2
"9148",2020-03-03,"VT","tot_death",0,2020,"3",3
"9149",2020-03-04,"VT","tot_death",0,2020,"3",4
"9150",2020-03-05,"VT","tot_death",0,2020,"3",5
"9151",2020-03-06,"VT","tot_death",0,2020,"3",6
"9152",2020-03-07,"VT","tot_death",0,2020,"3",7
"9153",2020-03-08,"VT","tot_death",0,2020,"3",8
"9154",2020-03-09,"VT","tot_death",0,2020,"3",9
"9155",2020-03-10,"VT","tot_death",0,2020,"3",10
"9156",2020-03-11,"VT","tot_death",0,2020,"3",11
"9157",2020-03-12,"VT","tot_death",0,2020,"3",12
"9158",2020-03-13,"VT","tot_death",0,2020,"3",13
"9159",2020-03-14,"VT","tot_death",0,2020,"3",14
"9160",2020-03-15,"VT","tot_death",0,2020,"3",15
"9161",2020-03-16,"VT","tot_death",0,2020,"3",16
"9162",2020-03-17,"VT","tot_death",0,2020,"3",17
"9163",2020-03-18,"VT","tot_death",0,2020,"3",18
"9164",2020-03-19,"VT","tot_death",2,2020,"3",19
"9165",2020-03-20,"VT","tot_death",2,2020,"3",20
"9166",2020-03-21,"VT","tot_death",2,2020,"3",21
"9167",2020-03-22,"VT","tot_death",2,2020,"3",22
"9168",2020-03-23,"VT","tot_death",5,2020,"3",23
"9169",2020-03-24,"VT","tot_death",7,2020,"3",24
"9170",2020-03-25,"VT","tot_death",8,2020,"3",25
"9171",2020-03-26,"VT","tot_death",8,2020,"3",26
"9172",2020-03-27,"VT","tot_death",10,2020,"3",27
"9173",2020-03-28,"VT","tot_death",12,2020,"3",28
"9174",2020-03-29,"VT","tot_death",12,2020,"3",29
"9175",2020-03-30,"VT","tot_death",12,2020,"3",30
"9176",2020-03-31,"VT","tot_death",13,2020,"3",31
"9177",2020-04-01,"VT","tot_death",16,2020,"4",1
"9178",2020-04-02,"VT","tot_death",17,2020,"4",2
"9179",2020-04-03,"VT","tot_death",17,2020,"4",3
"9180",2020-04-04,"VT","tot_death",20,2020,"4",4
"9181",2020-04-05,"VT","tot_death",22,2020,"4",5
"9182",2020-04-06,"VT","tot_death",23,2020,"4",6
"9183",2020-04-07,"VT","tot_death",23,2020,"4",7
"9184",2020-04-08,"VT","tot_death",23,2020,"4",8
"9185",2020-04-09,"VT","tot_death",23,2020,"4",9
"9186",2020-04-10,"VT","tot_death",24,2020,"4",10
"9187",2020-04-11,"VT","tot_death",25,2020,"4",11
"9188",2020-04-12,"VT","tot_death",27,2020,"4",12
"9189",2020-04-13,"VT","tot_death",28,2020,"4",13
"9190",2020-04-14,"VT","tot_death",29,2020,"4",14
"9191",2020-04-15,"VT","tot_death",30,2020,"4",15
"9192",2020-04-16,"VT","tot_death",35,2020,"4",16
"9193",2020-04-17,"VT","tot_death",35,2020,"4",17
"9194",2020-04-18,"VT","tot_death",38,2020,"4",18
"9195",2020-04-19,"VT","tot_death",38,2020,"4",19
"9196",2020-04-20,"VT","tot_death",38,2020,"4",20
"9197",2020-04-21,"VT","tot_death",40,2020,"4",21
"9198",2020-04-22,"VT","tot_death",40,2020,"4",22
"9199",2020-04-23,"VT","tot_death",43,2020,"4",23
"9200",2020-04-24,"VT","tot_death",44,2020,"4",24
"9201",2020-04-25,"VT","tot_death",46,2020,"4",25
"9202",2020-04-26,"VT","tot_death",46,2020,"4",26
"9203",2020-04-27,"VT","tot_death",47,2020,"4",27
"9204",2020-04-28,"VT","tot_death",47,2020,"4",28
"9205",2020-04-29,"VT","tot_death",47,2020,"4",29
"9206",2020-04-30,"VT","tot_death",49,2020,"4",30
"9207",2020-05-01,"VT","tot_death",50,2020,"5",1
"9208",2020-05-02,"VT","tot_death",51,2020,"5",2
"9209",2020-05-03,"VT","tot_death",52,2020,"5",3
"9210",2020-05-04,"VT","tot_death",52,2020,"5",4
"9211",2020-05-05,"VT","tot_death",52,2020,"5",5
"9212",2020-05-06,"VT","tot_death",52,2020,"5",6
"9213",2020-05-07,"VT","tot_death",53,2020,"5",7
"9214",2020-05-08,"VT","tot_death",53,2020,"5",8
"9215",2020-05-09,"VT","tot_death",53,2020,"5",9
"9216",2020-05-10,"VT","tot_death",53,2020,"5",10
"9217",2020-05-11,"VT","tot_death",53,2020,"5",11
"9218",2020-05-12,"VT","tot_death",53,2020,"5",12
"9219",2020-05-13,"VT","tot_death",53,2020,"5",13
"9220",2020-05-14,"VT","tot_death",53,2020,"5",14
"9221",2020-05-15,"VT","tot_death",53,2020,"5",15
"9222",2020-05-16,"VT","tot_death",53,2020,"5",16
"9223",2020-05-17,"VT","tot_death",54,2020,"5",17
"9224",2020-05-18,"VT","tot_death",54,2020,"5",18
"9225",2020-05-19,"VT","tot_death",54,2020,"5",19
"9226",2020-05-20,"VT","tot_death",54,2020,"5",20
"9227",2020-05-21,"VT","tot_death",54,2020,"5",21
"9228",2020-05-22,"VT","tot_death",54,2020,"5",22
"9229",2020-05-23,"VT","tot_death",54,2020,"5",23
"9230",2020-05-24,"VT","tot_death",54,2020,"5",24
"9231",2020-05-25,"VT","tot_death",54,2020,"5",25
"9232",2020-05-26,"VT","tot_death",54,2020,"5",26
"9233",2020-05-27,"VT","tot_death",54,2020,"5",27
"9234",2020-05-28,"VT","tot_death",55,2020,"5",28
"9235",2020-05-29,"VT","tot_death",55,2020,"5",29
"9236",2020-05-30,"VT","tot_death",55,2020,"5",30
"9237",2020-05-31,"VT","tot_death",55,2020,"5",31
"9238",2020-06-01,"VT","tot_death",55,2020,"6",1
"9239",2020-06-02,"VT","tot_death",55,2020,"6",2
"9240",2020-06-03,"VT","tot_death",55,2020,"6",3
"9241",2020-06-04,"VT","tot_death",55,2020,"6",4
"9242",2020-06-05,"VT","tot_death",55,2020,"6",5
"9243",2020-06-06,"VT","tot_death",55,2020,"6",6
"9244",2020-06-07,"VT","tot_death",55,2020,"6",7
"9245",2020-06-08,"VT","tot_death",55,2020,"6",8
"9246",2020-06-09,"VT","tot_death",55,2020,"6",9
"9247",2020-06-10,"VT","tot_death",55,2020,"6",10
"9248",2020-06-11,"VT","tot_death",55,2020,"6",11
"9249",2020-06-12,"VT","tot_death",55,2020,"6",12
"9250",2020-06-13,"VT","tot_death",55,2020,"6",13
"9251",2020-06-14,"VT","tot_death",55,2020,"6",14
"9252",2020-06-15,"VT","tot_death",55,2020,"6",15
"9253",2020-06-16,"VT","tot_death",55,2020,"6",16
"9254",2020-06-17,"VT","tot_death",55,2020,"6",17
"9255",2020-06-18,"VT","tot_death",56,2020,"6",18
"9256",2020-06-19,"VT","tot_death",56,2020,"6",19
"9257",2020-06-20,"VT","tot_death",56,2020,"6",20
"9258",2020-06-21,"VT","tot_death",56,2020,"6",21
"9259",2020-06-22,"VT","tot_death",56,2020,"6",22
"9260",2020-06-23,"VT","tot_death",56,2020,"6",23
"9261",2020-06-24,"VT","tot_death",56,2020,"6",24
"9262",2020-06-25,"VT","tot_death",56,2020,"6",25
"9263",2020-06-26,"VT","tot_death",56,2020,"6",26
"9264",2020-06-27,"VT","tot_death",56,2020,"6",27
"9265",2020-06-28,"VT","tot_death",56,2020,"6",28
"9266",2020-06-29,"VT","tot_death",56,2020,"6",29
"9267",2020-06-30,"VT","tot_death",56,2020,"6",30
"9268",2020-07-01,"VT","tot_death",56,2020,"7",1
"9269",2020-07-02,"VT","tot_death",56,2020,"7",2
"9270",2020-07-03,"VT","tot_death",56,2020,"7",3
"9271",2020-07-04,"VT","tot_death",56,2020,"7",4
"9272",2020-07-05,"VT","tot_death",56,2020,"7",5
"9273",2020-07-06,"VT","tot_death",56,2020,"7",6
"9274",2020-07-07,"VT","tot_death",56,2020,"7",7
"9275",2020-07-08,"VT","tot_death",56,2020,"7",8
"9276",2020-07-09,"VT","tot_death",56,2020,"7",9
"9277",2020-07-10,"VT","tot_death",56,2020,"7",10
"9278",2020-07-11,"VT","tot_death",56,2020,"7",11
"9279",2020-07-12,"VT","tot_death",56,2020,"7",12
"9280",2020-07-13,"VT","tot_death",56,2020,"7",13
"9281",2020-07-14,"VT","tot_death",56,2020,"7",14
"9282",2020-07-15,"VT","tot_death",56,2020,"7",15
"9283",2020-07-16,"VT","tot_death",56,2020,"7",16
"9284",2020-07-17,"VT","tot_death",56,2020,"7",17
"9285",2020-07-18,"VT","tot_death",56,2020,"7",18
"9286",2020-07-19,"VT","tot_death",56,2020,"7",19
"9287",2020-07-20,"VT","tot_death",56,2020,"7",20
"9288",2020-07-21,"VT","tot_death",56,2020,"7",21
"9289",2020-07-22,"VT","tot_death",56,2020,"7",22
"9290",2020-07-23,"VT","tot_death",56,2020,"7",23
"9291",2020-07-24,"VT","tot_death",56,2020,"7",24
"9292",2020-07-25,"VT","tot_death",56,2020,"7",25
"9293",2020-07-26,"VT","tot_death",56,2020,"7",26
"9294",2020-07-27,"VT","tot_death",56,2020,"7",27
"9295",2020-07-28,"VT","tot_death",56,2020,"7",28
"9296",2020-07-29,"VT","tot_death",56,2020,"7",29
"9297",2020-07-30,"VT","tot_death",57,2020,"7",30
"9298",2020-07-31,"VT","tot_death",57,2020,"7",31
"9299",2020-08-01,"VT","tot_death",57,2020,"8",1
"9300",2020-08-02,"VT","tot_death",57,2020,"8",2
"9301",2020-08-03,"VT","tot_death",57,2020,"8",3
"9302",2020-08-04,"VT","tot_death",57,2020,"8",4
"9303",2020-08-05,"VT","tot_death",57,2020,"8",5
"9304",2020-08-06,"VT","tot_death",58,2020,"8",6
"9305",2020-08-07,"VT","tot_death",58,2020,"8",7
"9306",2020-08-08,"VT","tot_death",58,2020,"8",8
"9307",2020-08-09,"VT","tot_death",58,2020,"8",9
"9308",2020-08-10,"VT","tot_death",58,2020,"8",10
"9309",2020-08-11,"VT","tot_death",58,2020,"8",11
"9310",2020-08-12,"VT","tot_death",58,2020,"8",12
"9311",2020-08-13,"VT","tot_death",58,2020,"8",13
"9312",2020-08-14,"VT","tot_death",58,2020,"8",14
"9313",2020-08-15,"VT","tot_death",58,2020,"8",15
"9314",2020-08-16,"VT","tot_death",58,2020,"8",16
"9315",2020-08-17,"VT","tot_death",58,2020,"8",17
"9316",2020-08-18,"VT","tot_death",58,2020,"8",18
"9317",2020-08-19,"VT","tot_death",58,2020,"8",19
"9318",2020-08-20,"VT","tot_death",58,2020,"8",20
"9319",2020-08-21,"VT","tot_death",58,2020,"8",21
"9320",2020-08-22,"VT","tot_death",58,2020,"8",22
"9321",2020-08-23,"VT","tot_death",58,2020,"8",23
"9322",2020-08-24,"VT","tot_death",58,2020,"8",24
"9323",2020-08-25,"VT","tot_death",58,2020,"8",25
"9324",2020-08-26,"VT","tot_death",58,2020,"8",26
